web-scraper-order,web-scraper-start-url,name,meaning
"1553610180-6673","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","Acanda",""
"1553610180-7039","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","Avatar",""
"1553610180-7528","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","","Enterprising, Courageous"
"1553610180-7352","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","","A name of Lord Shiva"
"1553610180-6946","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","Aravan",""
"1553610180-7400","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","","Priceless"
"1553610180-7332","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","","Stainless"
"1553610180-7148","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","","Fame, glory"
"1553610180-6811","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","Akshar",""
"1553610180-7514","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","","Like a bull"
"1553610180-6909","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","Ansh",""
"1553610180-6882","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","Anbarasu",""
"1553610180-7163","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","","Novel"
"1553610180-6917","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","Anuha",""
"1553610180-7479","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","","Moving Quickly"
"1553610180-7588","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","","Another name for siva who has 3 eyes"
"1553610180-6998","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","Aseem, Ashim",""
"1553610180-7321","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","","Who has no enemies"
"1553610180-7512","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","","Very pious"
"1553610180-7396","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","","Pleasure"
"1553610180-7311","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","","Mercy"
"1553610180-7465","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","","Free from anger"
"1553610180-6614","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","Abhilash",""
"1553610180-7216","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","","Constant"
"1553610180-6648","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","Abhishek",""
"1553610180-6656","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","Abhivira",""
"1553610180-6875","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","Ananda, Anand",""
"1553610180-6877","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","Ananga, Anang",""
"1553610180-6762","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","Ahar",""
"1553610180-6893","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","Anikait",""
"1553610180-7272","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","","Beloved"
"1553610180-7543","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","","The planet"
"1553610180-7434","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","","Lord Vishnu, Lord Shiva"
"1553610180-7199","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","","Sunrise, elevation, increase, prosperity"
"1553610180-7578","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","","Not see before"
"1553610180-6961","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","Arivali",""
"1553610180-7208","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","","Not of the hot temper, without anger, gentle"
"1553610180-6962","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","Arivarasu",""
"1553610180-6968","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","Arjit",""
"1553610180-6777","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","Ahuka",""
"1553610180-6903","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","Anjuman",""
"1553610180-7509","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","","Bold man"
"1553610180-7513","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","","Sky"
"1553610180-6599","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","Abhidipa",""
"1553610180-6695","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","Adhiratha",""
"1553610180-6791","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","Ajinkya",""
"1553610180-7553","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","","Firmly fixed"
"1553610180-7225","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","","Greater"
"1553610180-6735","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","Agadhi",""
"1553610180-6663","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","Abhyagni",""
"1553610180-7061","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","Ayutanayi",""
"1553610180-7141","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","","To conquer completely"
"1553610180-6732","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","Adway",""
"1553610180-7472","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","","Without opponents, irresistable, unequalled"
"1553610180-7489","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","","Destroyer of enemies"
"1553610180-7168","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","","One who steps fearlessly"
"1553610180-6552","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","Aadinath",""
"1553610180-7217","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","","The Himalayas"
"1553610180-6728","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","Advik",""
"1553610180-7172","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","","Fearless King"
"1553610180-6640","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","Abhirama",""
"1553610180-7502","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","","Confident and intelligent"
"1553610180-7181","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","","Convergence"
"1553610180-7124","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","","Bestower of safety, another name for Vishnu"
"1553610180-7373","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","","The lamp of peace"
"1553610180-7371","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","","Treasure"
"1553610180-7221","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","","King of dance"
"1553610180-7049","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","Avyukth",""
"1553610180-6905","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","Ankur",""
"1553610180-6789","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","Ajavindu",""
"1553610180-6969","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","Arjun",""
"1553610180-6848","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","Amil",""
"1553610180-7377","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","","Sky, atmosphere"
"1553610180-7385","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","","Rich"
"1553610180-7250","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","","Another name for the sun"
"1553610180-7176","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","","One who conquers kingdoms"
"1553610180-6805","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","Akhilesh",""
"1553610180-6570","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","Aatish",""
"1553610180-6892","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","Anil",""
"1553610180-7160","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","","Wishing, rejoicing"
"1553610180-6589","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","Abhayaprada",""
"1553610180-6551","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","Aadijay",""
"1553610180-7328","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","","Unconquerable brilliance"
"1553610180-7326","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","","Invincible"
"1553610180-7525","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","","Lotus"
"1553610180-6945","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","Aravali",""
"1553610180-7069","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","Azzam",""
"1553610180-7043","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","Avikshit",""
"1553610180-7211","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","","Son of the teacher, another name for Asvatthaman"
"1553610180-7173","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","","Supreme king"
"1553610180-6796","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","Ajamil",""
"1553610180-7507","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","","Shining, bright"
"1553610180-6550","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","Aadhunik",""
"1553610180-6572","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","Abala",""
"1553610180-6658","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","Abhra",""
"1553610180-6645","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","Abhirup",""
"1553610180-7482","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","","Lotus, fragrant, beautiful"
"1553610180-7033","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","Avadhesh",""
"1553610180-7571","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","","Lord of the earth"
"1553610180-7130","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","","Conquer"
"1553610180-7523","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","","Name of a devoted pupil"
"1553610180-7009","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","Asjita",""
"1553610180-6559","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","Aakanksh",""
"1553610180-7439","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","","Wind, fire"
"1553610180-7146","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","","Affection, desire"
"1553610180-7081","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","","Lord of the sun"
"1553610180-7295","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","","Lord of the day"
"1553610180-7238","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","","Beginning, Firstborn"
"1553610180-7074","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","","The Sun"
"1553610180-6894","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","Aniketh",""
"1553610180-6537","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","Aabheer",""
"1553610180-7410","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","","Joy, happiness"
"1553610180-7179","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","","One who is fearless, strong and powerful"
"1553610180-7262","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","","without a second, unique"
"1553610180-7034","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","Avajita",""
"1553610180-7556","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","","With mant chariots, wealthy"
"1553610180-7203","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","","Conquering water"
"1553610180-6778","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","Ahupathi",""
"1553610180-7245","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","","First poet"
"1553610180-6994","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","Aryaman",""
"1553610180-6965","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","Arivumadhi",""
"1553610180-6549","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","Aadhishankar",""
"1553610180-7016","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","Atal",""
"1553610180-7564","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","","Receptacle of glory"
"1553610180-6580","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","Abdul-Jabaar",""
"1553610180-7102","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","","First ray of sun,space, galaxy, moon, star"
"1553610180-7139","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","","Handsome"
"1553610180-6912","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","Anshumat",""
"1553610180-6741","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","Aghaghna",""
"1553610180-6711","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","Adipa",""
"1553610180-7053","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","Ayugmanetra",""
"1553610180-6641","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","Abhirastra",""
"1553610180-6547","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","Aaditeya",""
"1553610180-7006","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","Ashwaghosh",""
"1553610180-7364","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","","Joy"
"1553610180-7220","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","","Worshipper of the infallible, a devotee of Vishnu"
"1553610180-7243","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","","Noble minded"
"1553610180-7442","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","","Priceless"
"1553610180-7429","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","","Lord of All"
"1553610180-7557","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","","Excellence, superior"
"1553610180-7457","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","","Love"
"1553610180-7192","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","","Full of brightness"
"1553610180-7289","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","","A Saint In Hindu Mythology"
"1553610180-7341","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","","Complete"
"1553610180-7206","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","","Lord of the immovable, the Himalayas"
"1553610180-7098","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","","Pleasant,Accept"
"1553610180-6765","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","Ahika",""
"1553610180-6948","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","Archan",""
"1553610180-6617","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","Abhimani",""
"1553610180-7234","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","","Universe, another name for Vishnu and Krishna"
"1553610180-6757","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","Agriya",""
"1553610180-6770","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","Ahlad",""
"1553610180-7171","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","","Pleasing"
"1553610180-7384","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","","Divine grace"
"1553610180-7188","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","","Radiant, another name of sun"
"1553610180-6866","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","Amolik, Amolak",""
"1553610180-7438","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","","A token, a symbol"
"1553610180-7558","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","","To surpass"
"1553610180-7440","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","","Sprout, new life"
"1553610180-7233","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","","A scholar"
"1553610180-7223","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","","Shield"
"1553610180-6804","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","Akhil",""
"1553610180-7317","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","","The sun's glory"
"1553610180-7483","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","","Worship"
"1553610180-7138","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","","Of noble descent"
"1553610180-6683","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","Achintya",""
"1553610180-7134","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","","Illuminated"
"1553610180-7421","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","","Brave"
"1553610180-6902","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","Anjum",""
"1553610180-7089","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","","Son of the Fire God"
"1553610180-7574","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","","Incarnation"
"1553610180-6913","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","Anu",""
"1553610180-6626","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","Abhinadita",""
"1553610180-6567","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","Aarush",""
"1553610180-6788","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","Ajasra",""
"1553610180-6867","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","Amos",""
"1553610180-7590","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","","Without a companion, unequal"
"1553610180-7023","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","Atiya",""
"1553610180-6869","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","Amulya",""
"1553610180-6937","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","Aprati",""
"1553610180-6801","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","Akara",""
"1553610180-6808","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","Akrida",""
"1553610180-7360","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","","Support, receptacle"
"1553610180-7444","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","","A musical note"
"1553610180-7415","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","","Priceless"
"1553610180-6701","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","Adhrta",""
"1553610180-7320","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","","Unborn"
"1553610180-7585","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","","God's gift"
"1553610180-7379","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","","Lotus"
"1553610180-7147","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","","Wish,desire"
"1553610180-7477","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","","ocean"
"1553610180-7012","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","Asoka",""
"1553610180-6921","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","Anupam",""
"1553610180-6606","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","Abhiji",""
"1553610180-7133","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","","Radiant"
"1553610180-7197","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","","Unborn,  not earthly"
"1553610180-6840","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","Amartya",""
"1553610180-7302","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","","Cloud"
"1553610180-6541","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","Aadesh",""
"1553610180-6565","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","Aariv",""
"1553610180-6675","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","Acaryanandana",""
"1553610180-6668","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","Abjit",""
"1553610180-7536","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","","Without grief"
"1553610180-6779","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","Ahuta",""
"1553610180-7231","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","","Ascending"
"1553610180-6940","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","Aragam",""
"1553610180-6886","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","Andy",""
"1553610180-7587","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","","Does not fight, peace-loving"
"1553610180-7180","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","","Pleasing"
"1553610180-7129","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","","Overpowering, powerful, victorious"
"1553610180-7204","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","","Immovable"
"1553610180-7132","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","","Literal meaning, name,sound"
"1553610180-7460","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","","Devoted, faithful"
"1553610180-7529","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","","The sun"
"1553610180-7312","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","","Offerer, sacrificer"
"1553610180-6752","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","Agniprava",""
"1553610180-7287","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","","Bright as the fire"
"1553610180-7331","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","","A mythological king"
"1553610180-6836","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","Amanath",""
"1553610180-7072","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","","A cowherd"
"1553610180-6753","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","Agrasena",""
"1553610180-6573","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","Abalendu",""
"1553610180-7347","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","","Indestructible"
"1553610180-6747","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","Aghat",""
"1553610180-6838","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","Amandeep",""
"1553610180-7280","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","","Fire"
"1553610180-7518","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","","Fortune"
"1553610180-7503","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","","Earned"
"1553610180-6692","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","Adhiksit",""
"1553610180-6858","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","Amma",""
"1553610180-7551","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","","Immoveable"
"1553610180-7535","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","","Benediction"
"1553610180-6756","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","Agrim",""
"1553610180-7125","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","","Fearless"
"1553610180-7045","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","Avita",""
"1553610180-7032","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","Aureliano",""
"1553610180-6864","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","Amoha",""
"1553610180-7339","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","","Complete"
"1553610180-7506","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","","The sun"
"1553610180-7563","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","","Skilled king"
"1553610180-6540","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","Aachman",""
"1553610180-6582","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","Abdul-Khaaliq",""
"1553610180-6697","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","Adhisa",""
"1553610180-7547","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","","Without sorrow"
"1553610180-6562","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","Aalok",""
"1553610180-6868","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","Amrit, Amrik",""
"1553610180-7488","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","","Rhe word is just like OM for Jain community"
"1553610180-6850","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","Amir",""
"1553610180-7066","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","Azeez",""
"1553610180-7353","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","","Not base, gold"
"1553610180-7193","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","","Cloud"
"1553610180-7504","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","","Pandava prince, bright"
"1553610180-7431","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","","Free, grandson of Lord Krishna"
"1553610180-7186","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","","To spread brightness"
"1553610180-6619","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","Abhimanyusuta",""
"1553610180-6610","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","Abhika",""
"1553610180-6678","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","Acchindra",""
"1553610180-7464","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","","Brilliant, enlightening"
"1553610180-7382","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","","Demigod,Half god"
"1553610180-7449","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","","One who follows worship, a spiritual"
"1553610180-6652","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","Abhisu",""
"1553610180-7485","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","","Half moon"
"1553610180-6956","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","Arijit",""
"1553610180-7309","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","","Very strong"
"1553610180-7538","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","","Without grief"
"1553610180-7344","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","","Kind"
"1553610180-7110","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","","The servant of the Creator"
"1553610180-7403","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","","Nectar"
"1553610180-6851","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","Amit",""
"1553610180-7149","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","","Desire"
"1553610180-6813","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","Akshay",""
"1553610180-6662","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","Abhu",""
"1553610180-6536","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","Aabhas",""
"1553610180-7318","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","","Unborn"
"1553610180-7345","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","","Eye"
"1553610180-7249","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","","From the beginning"
"1553610180-7335","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","","Free from troubles"
"1553610180-7122","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","","Fearless"
"1553610180-6847","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","Amidio",""
"1553610180-7068","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","Azhar",""
"1553610180-7247","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","","The first chariot"
"1553610180-7224","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","","Command"
"1553610180-6739","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","Agasti, Agastya",""
"1553610180-7303","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","","Excellent ray"
"1553610180-6659","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","Abhrakasin",""
"1553610180-7463","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","","Agreeable"
"1553610180-7456","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","","Without comparison"
"1553610180-7277","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","","Another name for Siva"
"1553610180-7202","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","","Born of the lotus, another name for Brahma"
"1553610180-6560","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","Aalam",""
"1553610180-7268","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","","Surrounded by light, brilliant"
"1553610180-7071","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","","Feeling,Virtual"
"1553610180-7329","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","","Vishnu"
"1553610180-7424","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","","Indifferent, King of Ayodhya"
"1553610180-7470","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","","Surrounding world"
"1553610180-6898","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","Anisa",""
"1553610180-7258","https://nriol.com/babynames/indian-boy-baby-names-baa.asp","","Lord of the mountains"
